num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
3,Internet,RoundTrip,51,5,5,Wed,DELHKT,India,1,0,1,5.52,0
2,Mobile,RoundTrip,53,5,16,Wed,DELHKT,India,1,1,0,5.52,0
4,Mobile,RoundTrip,133,5,8,Fri,DELHKT,India,1,0,0,5.52,0
2,Mobile,RoundTrip,211,5,9,Tue,DELHKT,India,0,0,0,5.52,0
1,Internet,RoundTrip,13,5,17,Mon,DELHND,Japan,0,0,0,7.57,1
1,Mobile,RoundTrip,71,5,13,Sat,DELJHB,Malaysia,0,1,0,5.52,0
4,Internet,RoundTrip,112,5,17,Sun,DELJOG,United Arab Emirates,1,1,1,5.52,0
4,Internet,RoundTrip,372,5,1,Tue,DELKBR,Malaysia,0,0,0,5.52,0
3,Mobile,RoundTrip,220,5,4,Tue,DELKBV,India,1,0,0,5.52,0
2,Internet,RoundTrip,75,5,10,Fri,DELKBV,India,0,0,0,5.52,0
3,Internet,RoundTrip,21,5,14,Fri,DELKBV,India,1,1,1,5.52,0
2,Internet,RoundTrip,12,5,16,Sun,DELKBV,India,0,0,0,5.52,0
2,Internet,RoundTrip,20,5,12,Mon,DELKBV,India,1,0,0,5.52,0
4,Internet,RoundTrip,69,5,5,Thu,DELKBV,India,0,0,0,5.52,0
2,Mobile,RoundTrip,28,5,16,Fri,DELKBV,India,0,0,0,5.52,0
2,Internet,RoundTrip,40,5,1,Thu,DELKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,55,5,3,Mon,DELKIX,Japan,0,0,0,7,0
2,Mobile,RoundTrip,75,5,13,Sun,DELKNO,Indonesia,1,0,0,5.52,0
3,Internet,RoundTrip,17,5,9,Tue,DELLGK,India,1,0,0,5.52,0
2,Internet,RoundTrip,119,5,14,Fri,DELLGK,India,1,1,0,5.52,0
2,Mobile,RoundTrip,24,5,6,Sun,DELLGK,India,1,0,0,5.52,0
2,Internet,RoundTrip,27,5,18,Thu,DELLGK,India,0,0,0,5.52,0
2,Internet,RoundTrip,55,5,18,Thu,DELLGK,India,0,0,0,5.52,0
2,Mobile,RoundTrip,238,5,17,Wed,DELLGK,India,0,0,0,5.52,0
2,Mobile,RoundTrip,35,5,10,Sun,DELLGK,India,1,0,0,5.52,0
2,Internet,RoundTrip,51,5,17,Wed,DELLGK,Switzerland,1,0,0,5.52,0
4,Internet,RoundTrip,72,5,8,Fri,DELLGK,India,0,0,0,5.52,0
2,Mobile,RoundTrip,313,5,12,Fri,DELLGK,India,1,0,0,5.52,0
2,Internet,RoundTrip,80,5,11,Tue,DELLGK,India,1,0,0,5.52,0
2,Internet,RoundTrip,62,5,15,Sat,DELLGK,India,0,0,0,5.52,0
2,Internet,RoundTrip,381,5,14,Sun,DELLGK,India,0,0,0,5.52,0
3,Mobile,RoundTrip,35,5,8,Sun,DELLGK,India,1,0,0,5.52,0
1,Internet,RoundTrip,66,5,15,Sun,DELLGK,India,0,1,0,5.52,0
1,Internet,RoundTrip,35,5,9,Sun,DELMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,1,5,10,Mon,DELMEL,Australia,0,0,0,8.83,0
3,Internet,OneWay,55,5,16,Tue,DELMEL,India,1,0,0,8.83,0
1,Internet,RoundTrip,91,5,6,Fri,DELMNL,Philippines,0,0,0,5.52,0
1,Internet,RoundTrip,170,5,16,Mon,DELMNL,Saudi Arabia,0,0,1,5.52,1
4,Internet,RoundTrip,235,5,7,Fri,DELMNL,Philippines,0,0,0,5.52,0
1,Internet,RoundTrip,14,5,9,Fri,DELMNL,Philippines,0,0,1,5.52,0
1,Internet,RoundTrip,12,5,6,Tue,DELMNL,Philippines,1,1,1,5.52,1
1,Internet,RoundTrip,21,5,5,Wed,DELMNL,Philippines,1,1,0,5.52,1
2,Internet,RoundTrip,15,5,11,Sat,DELMNL,India,1,1,1,5.52,0
5,Internet,RoundTrip,48,5,4,Wed,DELMNL,Philippines,1,0,0,5.52,0
2,Internet,RoundTrip,49,5,15,Wed,DELMNL,Philippines,1,0,1,5.52,0
1,Internet,RoundTrip,244,5,14,Mon,DELMNL,Philippines,0,0,0,5.52,0
1,Internet,RoundTrip,53,5,14,Mon,DELMNL,Philippines,0,0,0,5.52,1
1,Internet,RoundTrip,21,5,15,Fri,DELMNL,India,0,0,0,5.52,0
3,Internet,RoundTrip,54,5,15,Tue,DELMNL,Philippines,1,1,1,5.52,0
1,Internet,RoundTrip,346,5,23,Sat,DELMNL,Philippines,0,0,0,5.52,1
1,Internet,RoundTrip,13,5,20,Mon,DELMNL,Philippines,0,0,1,5.52,1
1,Internet,RoundTrip,71,5,14,Thu,DELMNL,Philippines,0,0,0,5.52,0
2,Internet,RoundTrip,52,5,8,Tue,DELMNL,Philippines,1,0,0,5.52,0
1,Internet,RoundTrip,34,5,1,Thu,DELMYY,Brunei,1,0,0,5.52,0
1,Internet,RoundTrip,94,5,4,Tue,DELPEN,Malaysia,1,1,1,5.52,0
2,Internet,RoundTrip,2,5,4,Fri,DELPEN,Malaysia,0,0,1,5.52,0
3,Internet,RoundTrip,42,5,17,Sun,DELPEN,Malaysia,1,0,0,5.52,0
7,Internet,RoundTrip,108,5,4,Thu,DELPEN,Malaysia,1,0,1,5.52,0
3,Internet,RoundTrip,20,5,13,Tue,DELPER,India,1,1,1,5.62,0
1,Internet,CircleTrip,67,5,14,Mon,DELPER,India,1,0,1,5.62,0
1,Internet,RoundTrip,83,5,15,Mon,DELREP,India,1,0,0,5.52,0
1,Internet,RoundTrip,15,5,2,Tue,DELRGN,United States,0,1,0,5.52,0
2,Mobile,RoundTrip,30,5,16,Mon,DELSGN,India,1,0,1,5.52,0
1,Internet,RoundTrip,47,5,12,Tue,DELSGN,India,0,0,0,5.52,0
1,Internet,RoundTrip,23,5,7,Wed,DELSGN,India,0,0,0,5.52,0
2,Internet,RoundTrip,177,5,10,Mon,DELSGN,Vietnam,0,0,0,5.52,0
1,Internet,RoundTrip,205,5,6,Mon,DELSGN,India,0,0,0,5.52,0
1,Internet,RoundTrip,179,5,16,Wed,DELSGN,India,0,0,0,5.52,0
3,Mobile,RoundTrip,70,5,7,Sun,DELSGN,India,1,1,1,5.52,0
3,Internet,RoundTrip,107,5,6,Wed,DELSGN,India,0,0,1,5.52,0
7,Internet,RoundTrip,219,5,3,Mon,DELSIN,India,0,0,1,5.52,0
2,Internet,RoundTrip,171,5,12,Sun,DELSIN,India,0,0,0,5.52,0
3,Mobile,RoundTrip,246,5,6,Tue,DELSIN,India,1,0,0,5.52,0
2,Internet,RoundTrip,187,5,15,Sun,DELSIN,India,0,0,0,5.52,0
8,Internet,RoundTrip,64,5,7,Tue,DELSIN,India,1,0,1,5.52,0
3,Internet,RoundTrip,124,5,12,Fri,DELSIN,India,1,0,0,5.52,0
2,Internet,RoundTrip,29,5,4,Tue,DELSIN,Vietnam,1,0,0,5.52,0
1,Internet,RoundTrip,41,5,4,Thu,DELSIN,Singapore,0,0,0,5.52,0
1,Mobile,RoundTrip,15,5,13,Sat,DELSIN,India,0,0,1,5.52,0
4,Internet,RoundTrip,28,5,12,Fri,DELSIN,India,1,0,0,5.52,0
3,Internet,RoundTrip,128,5,7,Mon,DELSIN,India,1,0,0,5.52,0
3,Internet,RoundTrip,133,5,7,Sun,DELSIN,India,1,0,1,5.52,0
3,Internet,RoundTrip,287,5,11,Wed,DELSIN,India,0,0,0,5.52,0
4,Internet,RoundTrip,117,5,18,Fri,DELSIN,India,0,0,0,5.52,0
1,Mobile,RoundTrip,81,5,9,Sat,DELSIN,India,0,0,0,5.52,0
1,Internet,RoundTrip,43,5,5,Thu,DELSIN,India,0,0,1,5.52,0
3,Internet,RoundTrip,84,5,10,Sun,DELSIN,India,1,1,0,5.52,0
1,Internet,RoundTrip,11,5,11,Sat,DELSIN,India,0,0,0,5.52,0
2,Internet,RoundTrip,260,5,9,Thu,DELSIN,India,1,0,0,5.52,0
2,Internet,RoundTrip,188,5,9,Thu,DELSIN,India,0,0,0,5.52,0
3,Internet,RoundTrip,168,5,7,Wed,DELSIN,India,0,0,0,5.52,0
1,Mobile,RoundTrip,15,5,7,Tue,DELSUB,India,0,0,1,5.52,0
1,Mobile,RoundTrip,6,5,8,Mon,DELSUB,India,0,0,0,5.52,0
1,Internet,RoundTrip,28,5,11,Wed,DELSUB,India,1,0,1,5.52,0
1,Internet,RoundTrip,8,5,6,Sat,DELSUB,Hong Kong,0,0,1,5.52,0
1,Internet,RoundTrip,18,5,23,Mon,DELSYD,Australia,0,0,1,8.58,0
2,Internet,RoundTrip,33,5,0,Fri,DELSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,9,5,11,Mon,DELSYD,Qatar,0,0,1,8.58,0
1,Internet,RoundTrip,14,5,2,Fri,DELSYD,United States,1,0,0,8.58,0
2,Mobile,RoundTrip,112,5,7,Sun,DELURT,India,0,0,0,5.52,0
2,Internet,RoundTrip,92,5,6,Sat,DELURT,India,1,0,1,5.52,0
4,Internet,RoundTrip,69,5,11,Sun,DMKHGH,Netherlands,1,0,0,5.07,0
1,Internet,RoundTrip,220,5,2,Fri,DMKHGH,China,0,0,0,5.07,1
2,Internet,RoundTrip,220,5,2,Fri,DMKHGH,China,1,0,0,5.07,1
2,Mobile,RoundTrip,31,5,9,Thu,DMKHND,Japan,0,0,1,7.57,0
2,Internet,RoundTrip,70,5,14,Sun,DMKHND,Japan,0,0,0,7.57,0
2,Mobile,RoundTrip,284,5,9,Mon,DMKHND,Japan,0,0,1,7.57,0
1,Internet,RoundTrip,39,5,13,Thu,DMKHND,Japan,0,0,1,7.57,0
1,Mobile,RoundTrip,76,5,11,Mon,DMKHND,Thailand,0,1,0,7.57,0
1,Internet,RoundTrip,19,5,10,Thu,DMKHND,Thailand,0,0,0,7.57,0
2,Mobile,RoundTrip,68,5,12,Sun,DMKHND,Japan,0,1,0,7.57,0
1,Internet,RoundTrip,11,5,3,Thu,DMKHND,Thailand,1,1,1,7.57,0
3,Internet,RoundTrip,30,5,11,Wed,DMKHND,Japan,0,0,0,7.57,0
1,Mobile,RoundTrip,150,5,9,Tue,DMKHND,Thailand,0,0,0,7.57,0
2,Mobile,RoundTrip,25,5,13,Sun,DMKHND,Japan,0,0,0,7.57,0
2,Mobile,RoundTrip,145,5,13,Sat,DMKHND,Japan,0,0,1,7.57,0
1,Internet,RoundTrip,33,5,9,Sat,DMKHND,Thailand,1,1,1,7.57,0
2,Internet,RoundTrip,411,5,7,Sun,DMKHND,Thailand,0,1,0,7.57,0
2,Mobile,RoundTrip,316,5,19,Sun,DMKHND,Thailand,0,0,0,7.57,0
1,Internet,RoundTrip,216,5,14,Thu,DMKHND,Thailand,0,0,1,7.57,0
1,Internet,RoundTrip,21,5,14,Mon,DMKHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,67,5,1,Tue,DMKHND,Japan,1,1,0,7.57,0
1,Internet,RoundTrip,297,5,14,Mon,DMKHND,Thailand,0,0,1,7.57,1
1,Mobile,RoundTrip,42,5,4,Sun,DMKHND,Thailand,1,1,0,7.57,0
2,Mobile,RoundTrip,75,5,7,Thu,DMKHND,Japan,1,1,1,7.57,0
1,Internet,RoundTrip,24,5,3,Fri,DMKHND,Japan,1,0,0,7.57,0
2,Internet,RoundTrip,348,5,2,Mon,DMKHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,62,5,11,Tue,DMKHND,Japan,1,0,1,7.57,0
2,Internet,RoundTrip,14,5,15,Fri,DMKHND,Japan,0,0,1,7.57,0
1,Internet,RoundTrip,22,5,3,Fri,DMKHND,Thailand,0,0,0,7.57,0
2,Internet,RoundTrip,66,5,2,Thu,DMKHND,Thailand,1,0,0,7.57,0
1,Mobile,RoundTrip,18,5,10,Sun,DMKHND,Thailand,1,1,0,7.57,0
1,Internet,RoundTrip,38,5,12,Sun,DMKHND,Japan,0,1,0,7.57,0
2,Mobile,RoundTrip,269,5,18,Sat,DMKHND,Thailand,0,0,0,7.57,1
1,Mobile,RoundTrip,234,5,16,Mon,DMKHND,Thailand,0,1,0,7.57,0
1,Mobile,RoundTrip,76,5,8,Mon,DMKHND,Thailand,0,1,0,7.57,0
2,Internet,RoundTrip,237,5,19,Sun,DMKHND,Germany,0,0,1,7.57,0
2,Internet,RoundTrip,50,5,4,Wed,DMKHND,Thailand,0,0,0,7.57,0
1,Internet,RoundTrip,15,5,12,Sat,DMKHND,Japan,1,1,1,7.57,0
1,Internet,RoundTrip,285,5,15,Thu,DMKHND,Japan,0,0,0,7.57,0
2,Mobile,RoundTrip,13,5,18,Wed,DMKHND,Thailand,1,1,0,7.57,0
2,Internet,RoundTrip,43,5,9,Tue,DMKHND,Thailand,1,1,1,7.57,0
2,Mobile,RoundTrip,27,5,8,Mon,DMKHND,Japan,0,1,0,7.57,0
4,Internet,RoundTrip,242,5,12,Sun,DMKHND,Thailand,1,0,0,7.57,0
1,Mobile,RoundTrip,54,5,6,Sat,DMKHND,Japan,0,0,0,7.57,0
1,Mobile,RoundTrip,70,5,11,Wed,DMKHND,Japan,0,0,0,7.57,0
3,Internet,RoundTrip,397,5,16,Sat,DMKICN,Thailand,1,0,0,6.62,0
2,Mobile,RoundTrip,3,5,5,Sat,DMKICN,Thailand,1,1,1,6.62,0
2,Internet,RoundTrip,403,5,19,Sat,DMKICN,Thailand,0,0,0,6.62,0
1,Mobile,RoundTrip,3,5,12,Mon,DMKICN,Thailand,0,0,0,6.62,1
1,Internet,RoundTrip,7,5,12,Tue,DMKICN,Thailand,0,0,1,6.62,0
1,Mobile,RoundTrip,2,5,3,Tue,DMKICN,Thailand,1,0,0,6.62,1
1,Internet,RoundTrip,52,5,13,Mon,DMKICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,18,5,9,Tue,DMKICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,11,5,12,Tue,DMKICN,Thailand,0,0,0,6.62,0
2,Internet,RoundTrip,19,5,5,Thu,DMKICN,Thailand,1,0,0,6.62,1
1,Internet,RoundTrip,8,5,8,Mon,DMKICN,Thailand,1,0,0,6.62,0
2,Mobile,RoundTrip,69,5,4,Sun,DMKICN,Malaysia,1,1,0,6.62,0
2,Internet,RoundTrip,120,5,16,Sat,DMKICN,South Korea,1,0,0,6.62,0
2,Mobile,RoundTrip,168,5,11,Thu,DMKICN,South Korea,1,1,0,6.62,0
2,Internet,RoundTrip,200,5,6,Tue,DMKICN,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,124,5,14,Tue,DMKICN,South Korea,0,0,0,6.62,0
1,Mobile,RoundTrip,9,5,8,Fri,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,165,5,14,Mon,DMKICN,Thailand,1,1,1,6.62,0
2,Internet,RoundTrip,13,5,15,Fri,DMKICN,Thailand,1,0,0,6.62,0
2,Mobile,RoundTrip,4,5,10,Sun,DMKICN,Thailand,1,1,0,6.62,0
2,Mobile,RoundTrip,8,5,8,Wed,DMKICN,Thailand,1,1,1,6.62,0
1,Internet,RoundTrip,42,5,1,Fri,DMKICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,101,5,10,Sun,DMKICN,Thailand,1,0,0,6.62,0
2,Internet,RoundTrip,146,5,14,Mon,DMKICN,South Korea,1,0,0,6.62,0
2,Mobile,RoundTrip,19,5,8,Fri,DMKICN,Thailand,0,0,0,6.62,0
2,Internet,RoundTrip,15,5,14,Tue,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,18,5,8,Wed,DMKICN,Thailand,0,0,1,6.62,0
1,Internet,RoundTrip,8,5,19,Sun,DMKICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,65,5,7,Tue,DMKICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,108,5,6,Mon,DMKICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,30,5,1,Wed,DMKICN,South Korea,0,1,1,6.62,0
4,Internet,RoundTrip,332,5,6,Mon,DMKICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,105,5,13,Wed,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,13,5,7,Wed,DMKICN,Thailand,1,0,0,6.62,0
2,Internet,RoundTrip,20,5,1,Sun,DMKICN,Thailand,1,0,0,6.62,1
1,Mobile,RoundTrip,13,5,13,Wed,DMKICN,Thailand,1,1,0,6.62,1
3,Internet,RoundTrip,9,5,3,Sat,DMKICN,Thailand,1,0,1,6.62,0
1,Internet,RoundTrip,15,5,11,Sun,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,22,5,2,Mon,DMKICN,Thailand,0,0,0,6.62,0
3,Internet,RoundTrip,6,5,4,Thu,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,95,5,10,Mon,DMKICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,1,5,12,Wed,DMKICN,Thailand,1,0,0,6.62,0
1,Internet,RoundTrip,16,5,19,Fri,DMKICN,Thailand,0,0,0,6.62,0
2,Internet,RoundTrip,326,5,14,Mon,DMKICN,Thailand,1,0,1,6.62,0
1,Internet,RoundTrip,8,5,13,Fri,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,245,5,4,Tue,DMKICN,Thailand,1,0,0,6.62,0
3,Mobile,RoundTrip,26,5,12,Wed,DMKICN,Thailand,1,0,0,6.62,0
1,Internet,RoundTrip,14,5,14,Wed,DMKICN,South Korea,0,0,1,6.62,0
1,Mobile,RoundTrip,0,5,4,Thu,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,14,5,15,Tue,DMKICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,21,5,11,Mon,DMKICN,Philippines,0,0,1,6.62,0
1,Internet,RoundTrip,26,5,10,Sun,DMKICN,Thailand,1,0,0,6.62,1
2,Internet,RoundTrip,36,5,18,Mon,DMKICN,Thailand,1,0,0,6.62,0
1,Mobile,RoundTrip,92,5,10,Mon,DMKICN,Thailand,1,0,0,6.62,1
1,Internet,RoundTrip,1,5,6,Thu,DMKICN,Thailand,1,0,0,6.62,1
2,Internet,RoundTrip,58,5,9,Sun,DMKICN,Thailand,1,0,0,6.62,1
2,Internet,RoundTrip,1,5,5,Mon,DMKICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,50,5,14,Mon,DMKICN,Thailand,1,1,0,6.62,0
2,Internet,RoundTrip,299,5,18,Sat,DMKICN,Thailand,0,0,0,6.62,0
3,Internet,RoundTrip,166,5,5,Fri,DMKICN,Thailand,1,1,0,6.62,1
2,Internet,RoundTrip,4,5,13,Thu,DMKICN,Thailand,1,0,0,6.62,0
2,Internet,RoundTrip,23,5,0,Wed,DMKICN,Thailand,1,0,0,6.62,0
1,Internet,RoundTrip,39,5,3,Mon,DMKICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,23,5,12,Thu,DMKICN,Thailand,0,0,0,6.62,0
2,Internet,RoundTrip,22,5,5,Sat,DMKICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,221,5,12,Sun,DMKIKA,Thailand,0,0,0,8.15,0
1,Internet,RoundTrip,8,5,9,Mon,DMKIKA,Thailand,1,1,1,8.15,0
1,Internet,RoundTrip,224,5,16,Thu,DMKIKA,Thailand,1,0,0,8.15,0
3,Internet,RoundTrip,261,5,13,Sun,DMKIKA,Thailand,1,0,0,8.15,0
5,Internet,RoundTrip,198,5,16,Tue,DMKIKA,Thailand,1,0,0,8.15,0
1,Mobile,RoundTrip,272,5,15,Fri,DMKIKA,Thailand,0,0,1,8.15,0
1,Internet,RoundTrip,196,5,11,Tue,DMKIKA,Thailand,0,0,0,8.15,0
2,Internet,RoundTrip,45,5,14,Mon,DMKIKA,Thailand,1,1,0,8.15,0
3,Internet,RoundTrip,19,5,9,Sat,DMKKIX,Thailand,1,1,1,7,0
1,Internet,RoundTrip,105,5,8,Tue,DMKKIX,Thailand,0,0,0,7,1
2,Internet,RoundTrip,71,5,9,Wed,DMKKIX,Thailand,1,0,0,7,1
1,Internet,RoundTrip,16,5,13,Mon,DMKKIX,Thailand,1,1,1,7,1
7,Internet,RoundTrip,118,5,11,Wed,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,408,5,11,Mon,DMKKIX,Thailand,1,0,0,7,0
1,Internet,RoundTrip,86,5,11,Wed,DMKKIX,Thailand,1,0,0,7,1
2,Internet,RoundTrip,212,5,14,Mon,DMKKIX,Thailand,1,1,1,7,1
2,Internet,RoundTrip,231,5,6,Sun,DMKKIX,Thailand,1,1,1,7,0
8,Internet,RoundTrip,208,5,15,Thu,DMKKIX,Thailand,1,1,1,7,1
1,Internet,RoundTrip,81,5,19,Sat,DMKKIX,Thailand,0,0,1,7,1
1,Internet,RoundTrip,101,5,9,Mon,DMKKIX,Thailand,1,1,1,7,1
3,Internet,RoundTrip,183,5,21,Mon,DMKKIX,United Kingdom,1,0,0,7,0
1,Mobile,RoundTrip,62,5,2,Mon,DMKKIX,Japan,0,1,0,7,1
1,Internet,RoundTrip,29,5,1,Thu,DMKKIX,Japan,1,1,0,7,0
2,Internet,RoundTrip,233,5,15,Sun,DMKKIX,Thailand,1,0,0,7,1
5,Internet,RoundTrip,17,5,13,Sun,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,206,5,9,Sun,DMKKIX,Thailand,1,1,0,7,0
1,Mobile,RoundTrip,29,5,16,Tue,DMKKIX,Thailand,0,0,0,7,0
1,Internet,RoundTrip,47,5,8,Thu,DMKKIX,Thailand,0,0,0,7,1
1,Internet,RoundTrip,158,5,10,Mon,DMKKIX,Japan,0,0,0,7,0
1,Mobile,RoundTrip,227,5,17,Mon,DMKKIX,Thailand,0,0,0,7,0
2,Internet,RoundTrip,329,5,11,Sat,DMKKIX,Thailand,1,0,0,7,0
5,Internet,RoundTrip,259,5,6,Tue,DMKKIX,Thailand,1,1,1,7,1
1,Internet,RoundTrip,1,5,14,Wed,DMKKIX,Japan,0,0,0,7,0
2,Internet,RoundTrip,79,5,4,Wed,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,324,5,4,Sat,DMKKIX,Thailand,0,0,0,7,0
4,Internet,RoundTrip,178,5,8,Sat,DMKKIX,Thailand,1,1,0,7,1
2,Internet,RoundTrip,149,5,4,Mon,DMKKIX,Thailand,1,0,0,7,1
2,Mobile,RoundTrip,33,5,6,Thu,DMKKIX,Thailand,1,1,0,7,0
2,Internet,RoundTrip,256,5,23,Sat,DMKKIX,Thailand,1,1,1,7,0
1,Internet,RoundTrip,14,5,3,Wed,DMKKIX,Thailand,1,0,0,7,0
4,Internet,RoundTrip,321,5,17,Sat,DMKKIX,Thailand,0,1,0,7,0
2,Internet,RoundTrip,154,5,15,Wed,DMKKIX,Thailand,1,0,0,7,0
5,Mobile,RoundTrip,96,5,9,Sat,DMKKIX,Thailand,1,1,1,7,0
1,Internet,RoundTrip,28,5,3,Wed,DMKKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,402,5,6,Sun,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,24,5,2,Mon,DMKKIX,Thailand,1,0,0,7,1
2,Internet,RoundTrip,54,5,13,Mon,DMKKIX,Thailand,1,0,0,7,0
1,Mobile,RoundTrip,31,5,14,Tue,DMKKIX,Thailand,0,1,0,7,0
1,Internet,RoundTrip,94,5,15,Thu,DMKKIX,Thailand,1,1,1,7,1
4,Internet,RoundTrip,251,5,15,Wed,DMKKIX,Thailand,1,1,0,7,0
2,Internet,RoundTrip,75,5,9,Wed,DMKKIX,Thailand,1,0,0,7,0
6,Internet,RoundTrip,233,5,17,Sun,DMKKIX,Thailand,0,0,0,7,0
5,Mobile,RoundTrip,109,5,20,Sat,DMKKIX,Thailand,1,1,1,7,1
2,Internet,RoundTrip,38,5,13,Sun,DMKKIX,Thailand,0,0,0,7,0
3,Internet,RoundTrip,86,5,9,Tue,DMKKIX,Thailand,1,0,0,7,1
3,Internet,RoundTrip,211,5,4,Mon,DMKKIX,Thailand,1,1,1,7,1
1,Internet,RoundTrip,95,5,12,Mon,DMKKIX,Japan,1,0,0,7,1
2,Internet,RoundTrip,89,5,8,Thu,DMKKIX,Thailand,1,0,1,7,0
2,Internet,RoundTrip,24,5,21,Fri,DMKKIX,Thailand,1,0,0,7,0
3,Internet,RoundTrip,318,5,3,Sun,DMKKIX,Thailand,0,1,0,7,0
1,Mobile,RoundTrip,132,5,9,Sat,DMKKIX,Thailand,1,1,1,7,0
6,Internet,RoundTrip,83,5,9,Sat,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,288,5,18,Sun,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,218,5,13,Mon,DMKKIX,Thailand,0,1,0,7,0
1,Internet,RoundTrip,109,5,3,Wed,DMKKIX,Thailand,0,0,0,7,0
1,Internet,RoundTrip,49,5,7,Wed,DMKKIX,Thailand,1,0,1,7,0
1,Internet,RoundTrip,163,5,15,Wed,DMKKIX,Thailand,1,1,0,7,1
2,Internet,RoundTrip,134,5,6,Mon,DMKKIX,Thailand,1,1,0,7,0
1,Internet,RoundTrip,55,5,12,Thu,DMKKIX,Singapore,1,0,0,7,0
2,Internet,RoundTrip,352,5,11,Mon,DMKKIX,Thailand,0,0,0,7,0
1,Internet,RoundTrip,96,5,4,Sat,DMKKIX,Thailand,0,1,1,7,0
2,Internet,RoundTrip,151,5,15,Sat,DMKKIX,Thailand,1,1,0,7,0
1,Internet,RoundTrip,19,5,19,Thu,DMKKIX,Thailand,0,0,0,7,1
9,Internet,RoundTrip,50,5,5,Tue,DMKKIX,Thailand,1,1,1,7,0
1,Internet,RoundTrip,32,5,8,Sat,DMKKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,16,5,13,Tue,DMKKIX,Japan,1,0,0,7,0
2,Internet,RoundTrip,110,5,11,Sun,DMKKIX,Thailand,1,0,0,7,0
3,Internet,RoundTrip,52,5,6,Fri,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,81,5,6,Thu,DMKKIX,Japan,0,0,0,7,1
2,Internet,RoundTrip,42,5,14,Wed,DMKKIX,Thailand,1,1,0,7,0
2,Mobile,RoundTrip,308,5,12,Sun,DMKKIX,Thailand,0,0,0,7,1
4,Mobile,RoundTrip,95,5,8,Thu,DMKKIX,Thailand,1,0,0,7,0
1,Internet,RoundTrip,387,5,2,Mon,DMKKIX,Thailand,0,0,0,7,0
5,Internet,RoundTrip,298,5,17,Sun,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,41,5,7,Fri,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,10,5,3,Tue,DMKKIX,Thailand,1,0,0,7,0
4,Internet,RoundTrip,266,5,15,Wed,DMKKIX,Thailand,1,0,0,7,0
5,Mobile,RoundTrip,96,5,9,Sat,DMKKIX,Thailand,1,1,1,7,0
2,Internet,RoundTrip,291,5,2,Sun,DMKKIX,Thailand,0,0,0,7,0
2,Internet,RoundTrip,309,5,13,Tue,DMKKIX,Thailand,1,1,1,7,1
1,Internet,RoundTrip,96,5,8,Sat,DMKKIX,Thailand,0,0,0,7,0
2,Internet,RoundTrip,151,5,15,Sat,DMKKIX,Thailand,1,1,0,7,0
1,Internet,RoundTrip,50,5,10,Tue,DMKKIX,Thailand,1,0,1,7,0
2,Mobile,RoundTrip,248,5,19,Sun,DMKKIX,Thailand,1,1,1,7,0
2,Internet,RoundTrip,32,5,8,Mon,DMKKIX,Thailand,1,0,0,7,1
1,Internet,RoundTrip,168,5,2,Fri,DMKKIX,Thailand,1,0,1,7,0
