,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls
256,Jammu & Kashmir,LEH,2013,2,0,0,2,1,0,0
257,Jammu & Kashmir,POONCH,2013,20,24,0,45,4,14,0
258,Jammu & Kashmir,PULWAMA,2013,10,28,0,19,9,3,0
259,Jammu & Kashmir,RAILWAYS JAMMU,2013,0,0,0,1,0,0,0
260,Jammu & Kashmir,RAILWAYS KASHMIR,2013,0,0,0,0,2,0,0
261,Jammu & Kashmir,RAILWAYS KATRA,2013,0,0,0,0,0,0,0
262,Jammu & Kashmir,RAJOURI,2013,30,58,1,46,16,57,0
263,Jammu & Kashmir,RAMBAN,2013,13,21,0,21,6,9,0
264,Jammu & Kashmir,REASI,2013,13,17,0,5,8,14,0
265,Jammu & Kashmir,SAMBA,2013,5,8,1,23,7,12,0
266,Jammu & Kashmir,SHOPIAN,2013,5,17,0,27,4,2,0
267,Jammu & Kashmir,SOPORE,2013,15,34,0,63,3,5,0
268,Jammu & Kashmir,SRINAGAR,2013,22,86,0,266,90,72,0
269,Jammu & Kashmir,UDHAMPUR,2013,23,13,0,27,11,22,0
270,Jammu & Kashmir,ZZ TOTAL,2013,378,949,7,1389,354,428,0
271,Jharkhand,BOKARO,2013,58,78,15,8,0,243,0
272,Jharkhand,CHAIBASA,2013,77,27,0,36,0,55,0
273,Jharkhand,CHATRA,2013,25,25,10,16,0,19,0
274,Jharkhand,DEOGHAR,2013,61,5,24,65,0,252,0
275,Jharkhand,DHANBAD,2013,65,144,37,6,0,89,0
276,Jharkhand,DHANBAD RLY.,2013,0,5,0,11,0,0,0
277,Jharkhand,DUMKA,2013,41,26,10,15,0,73,0
278,Jharkhand,GARHWA,2013,53,28,30,33,0,125,0
279,Jharkhand,GIRIDIH,2013,53,29,44,24,0,323,0
280,Jharkhand,GODDA,2013,44,28,8,0,0,0,0
281,Jharkhand,GUMLA,2013,59,34,1,15,0,17,0
282,Jharkhand,HAZARIBAGH,2013,63,62,28,35,0,50,0
283,Jharkhand,JAMSHEDPUR,2013,85,81,15,86,5,186,0
284,Jharkhand,JAMSHEDPUR RLY.,2013,3,1,1,4,0,0,0
285,Jharkhand,JAMTARA,2013,32,21,8,9,1,150,0
286,Jharkhand,KHUNTI,2013,9,7,0,8,1,8,0
287,Jharkhand,KODERMA,2013,23,25,6,17,0,48,0
288,Jharkhand,LATEHAR,2013,27,10,5,19,0,16,0
289,Jharkhand,LOHARDAGGA,2013,34,10,3,2,0,35,0
290,Jharkhand,PAKUR,2013,48,26,2,10,0,147,0
291,Jharkhand,PALAMU,2013,31,24,22,18,0,31,0
292,Jharkhand,RAMGARH,2013,36,35,14,18,9,25,0
293,Jharkhand,RANCHI,2013,70,59,13,23,2,47,2
294,Jharkhand,SAHEBGANJ,2013,145,83,5,13,0,104,0
295,Jharkhand,SARAIKELA,2013,33,33,6,24,0,28,0
296,Jharkhand,SIMDEGA,2013,29,20,0,9,0,13,0
297,Jharkhand,ZZ TOTAL,2013,1204,926,307,524,18,2084,2
298,Karnataka,BAGALKOT,2013,30,11,3,86,2,46,0
299,Karnataka,BANGALORE COMMR.,2013,80,538,52,378,73,482,0
300,Karnataka,BANGALORE RURAL,2013,57,85,22,130,0,112,0
301,Karnataka,BELGAUM,2013,61,25,7,246,12,200,0
302,Karnataka,BELLARY,2013,36,23,5,99,0,58,0
303,Karnataka,BIDAR,2013,18,31,7,82,9,112,0
304,Karnataka,BIJAPUR,2013,28,21,2,94,0,92,0
305,Karnataka,CBPURA,2013,33,16,17,57,0,51,0
306,Karnataka,CHAMARAJNAGAR,2013,16,15,4,95,0,25,0
307,Karnataka,CHICKMAGALUR,2013,21,36,7,141,0,69,0
308,Karnataka,CHITRADURGA,2013,31,27,7,178,0,64,0
309,Karnataka,DAKSHIN KANNADA,2013,14,15,0,72,2,45,0
310,Karnataka,DAVANAGERE,2013,33,21,14,167,5,127,0
311,Karnataka,DHARWAD COMMR.,2013,16,75,4,37,5,85,0
312,Karnataka,DHARWAD RURAL,2013,18,0,1,34,0,27,0
313,Karnataka,GADAG,2013,18,10,1,40,0,36,0
314,Karnataka,GULBARGA,2013,54,46,8,125,0,122,0
315,Karnataka,HASSAN,2013,61,47,12,182,0,157,0
316,Karnataka,HAVERI,2013,18,0,1,80,0,55,0
317,Karnataka,K.G.F.,2013,23,7,6,13,0,15,0
318,Karnataka,KODAGU,2013,26,17,2,40,2,41,0
319,Karnataka,KOLAR,2013,20,9,3,25,0,25,0
320,Karnataka,KOPPAL,2013,22,0,0,39,0,59,0
321,Karnataka,MANDYA,2013,31,64,19,221,4,160,0
322,Karnataka,MANGALORE CITY,2013,20,6,1,54,5,65,0
323,Karnataka,MYSORE COMMR.,2013,19,16,12,11,1,43,0
324,Karnataka,MYSORE RURAL,2013,26,6,14,69,0,64,0
325,Karnataka,RAICHUR,2013,43,12,3,156,0,162,0
326,Karnataka,RAILWAYS,2013,1,0,2,3,0,0,0
327,Karnataka,RAMANAGAR,2013,21,41,11,141,0,57,0
328,Karnataka,SHIMOGA,2013,43,51,5,267,4,300,0
329,Karnataka,TUMKUR,2013,37,16,14,206,0,87,0
330,Karnataka,UDUPI,2013,22,11,2,67,0,78,0
331,Karnataka,UTTAR KANNADA,2013,17,38,6,155,13,94,0
332,Karnataka,YADGIRI,2013,16,23,3,123,0,61,0
333,Karnataka,ZZ TOTAL,2013,1030,1359,277,3913,137,3276,0
334,Kerala,ALAPUZHA,2013,45,10,1,293,26,327,0
335,Kerala,ERNAKULAM COMMR.,2013,40,9,0,169,23,130,0
336,Kerala,ERNAKULAM RURAL,2013,67,11,2,238,41,177,0
337,Kerala,IDUKKI,2013,67,3,0,218,12,146,0
338,Kerala,KANNUR,2013,60,12,0,191,11,341,0
339,Kerala,KASARGOD,2013,81,9,2,163,8,232,0
340,Kerala,KOLLAM COMMR.,2013,64,16,1,198,17,304,0
341,Kerala,KOLLAM RURAL,2013,92,12,2,273,14,254,0
342,Kerala,KOTTAYAM,2013,47,9,0,251,30,216,0
343,Kerala,KOZHIKODE COMMR.,2013,30,9,0,110,44,136,0
344,Kerala,KOZHIKODE RURAL,2013,64,17,0,208,15,292,0
345,Kerala,MALAPPURAM,2013,99,5,0,272,20,651,0
346,Kerala,PALAKKAD,2013,93,12,0,161,19,402,0
347,Kerala,PATHANAMTHITTA,2013,45,4,1,187,1,113,0
348,Kerala,RAILWAYS,2013,0,1,0,33,12,0,0
349,Kerala,THRISSUR COMMR.,2013,29,2,1,85,17,125,0
350,Kerala,THRISSUR RURAL,2013,64,9,3,258,27,387,0
351,Kerala,TRIVANDRUM COMMR.,2013,54,4,1,299,33,154,0
352,Kerala,TRIVANDRUM RURAL,2013,130,26,6,641,27,349,0
353,Kerala,WAYANADU,2013,50,5,1,114,7,84,0
354,Kerala,ZZ TOTAL,2013,1221,185,21,4362,404,4820,0
355,Madhya Pradesh,AGAR,2013,24,8,1,41,1,30,0
356,Madhya Pradesh,ALIRAJPUR,2013,29,14,0,14,0,19,0
357,Madhya Pradesh,ANUPPUR,2013,84,32,9,115,13,85,0
358,Madhya Pradesh,ASHOK NAGAR,2013,64,23,8,141,6,40,0
359,Madhya Pradesh,BALAGHAT,2013,99,5,6,140,10,92,0
360,Madhya Pradesh,BARWANI,2013,51,39,7,76,9,17,0
361,Madhya Pradesh,BETUL,2013,119,66,7,222,18,92,0
362,Madhya Pradesh,BHIND,2013,57,49,28,117,0,53,0
363,Madhya Pradesh,BHOPAL,2013,173,102,18,357,52,344,0
364,Madhya Pradesh,BHOPAL RLY.,2013,5,2,0,15,4,2,0
365,Madhya Pradesh,BURHANPUR,2013,34,18,5,92,9,42,0
366,Madhya Pradesh,CHHATARPUR,2013,77,38,24,220,0,81,0
367,Madhya Pradesh,CHHINDWARA,2013,151,187,9,194,39,145,0
368,Madhya Pradesh,DAMOH,2013,50,20,25,147,0,59,0
369,Madhya Pradesh,DATIYA,2013,27,20,16,64,0,40,0
370,Madhya Pradesh,DEWAS,2013,81,16,8,124,14,101,0
371,Madhya Pradesh,DHAR,2013,108,169,48,211,18,115,0
372,Madhya Pradesh,DINDORI,2013,76,20,6,120,8,47,0
373,Madhya Pradesh,GUNA,2013,105,23,5,157,18,36,0
374,Madhya Pradesh,GWALIOR,2013,158,53,43,369,47,446,0
375,Madhya Pradesh,HARDA,2013,33,5,3,48,3,16,0
376,Madhya Pradesh,HOSHANGABAD,2013,79,76,10,152,17,84,0
377,Madhya Pradesh,INDORE,2013,190,288,31,369,69,350,0
378,Madhya Pradesh,INDORE RLY.,2013,3,6,1,9,0,0,0
379,Madhya Pradesh,JABALPUR,2013,145,151,37,303,67,218,0
380,Madhya Pradesh,JABALPUR RLY.,2013,1,1,1,13,1,1,0
381,Madhya Pradesh,JHABUA,2013,49,73,0,60,0,10,0
382,Madhya Pradesh,KATNI,2013,65,61,13,206,8,60,0
383,Madhya Pradesh,KHANDWA,2013,97,101,6,179,13,46,1
384,Madhya Pradesh,KHARGON,2013,95,167,34,213,16,111,0
385,Madhya Pradesh,MANDLA,2013,88,14,2,104,11,46,0
386,Madhya Pradesh,MANDSAUR,2013,74,27,4,143,17,145,1
387,Madhya Pradesh,MORENA,2013,60,42,40,116,5,151,0
388,Madhya Pradesh,NARSINGHPUR,2013,101,57,16,189,12,115,0
389,Madhya Pradesh,NEEMUCH,2013,49,41,0,84,10,62,3
390,Madhya Pradesh,PANNA,2013,45,12,14,85,2,29,0
391,Madhya Pradesh,RAISEN,2013,115,32,9,204,33,94,0
392,Madhya Pradesh,RAJGARH,2013,120,71,8,203,10,83,0
393,Madhya Pradesh,RATLAM,2013,88,49,10,89,5,77,2
394,Madhya Pradesh,REWA,2013,113,30,47,178,3,127,0
395,Madhya Pradesh,SAGAR,2013,135,55,36,422,40,130,0
396,Madhya Pradesh,SATNA,2013,124,33,35,204,11,135,0
397,Madhya Pradesh,SEONI,2013,75,39,15,130,8,24,0
398,Madhya Pradesh,SHAHDOL,2013,115,96,9,216,9,193,0
399,Madhya Pradesh,SHAJAPUR,2013,44,20,2,113,7,37,0
400,Madhya Pradesh,SHEOPUR,2013,32,6,5,45,3,39,0
401,Madhya Pradesh,SHIVPURI,2013,106,30,14,211,13,78,0
402,Madhya Pradesh,SIDHI,2013,46,60,17,116,4,70,0
403,Madhya Pradesh,SIHORE,2013,95,36,14,116,11,69,0
404,Madhya Pradesh,SINGRAULI,2013,38,78,18,111,2,74,0
405,Madhya Pradesh,TIKAMGARH,2013,67,34,14,140,5,40,0
406,Madhya Pradesh,UJJAIN,2013,113,35,13,232,37,207,0
407,Madhya Pradesh,UMARIYA,2013,38,35,5,73,7,58,0
408,Madhya Pradesh,VIDISHA,2013,125,108,20,240,11,123,0
409,Madhya Pradesh,ZZ TOTAL,2013,4335,2873,776,8252,736,4988,7
410,Maharashtra,AHMEDNAGAR,2013,105,54,10,243,34,397,0
411,Maharashtra,AKOLA,2013,46,24,4,200,35,121,0
412,Maharashtra,AMRAVATI COMMR.,2013,26,22,2,96,27,38,0
413,Maharashtra,AMRAVATI RURAL,2013,78,45,1,317,35,175,0
414,Maharashtra,AURANGABAD COMMR.,2013,22,35,5,173,38,151,0
415,Maharashtra,AURANGABAD RURAL,2013,36,15,14,167,31,273,0
416,Maharashtra,BEED,2013,92,52,5,230,12,382,0
417,Maharashtra,BHANDARA,2013,40,13,0,74,41,52,0
418,Maharashtra,BULDHANA,2013,56,15,20,185,66,140,0
419,Maharashtra,CHANDRAPUR,2013,88,25,8,179,123,180,0
420,Maharashtra,DHULE,2013,40,25,6,58,9,228,0
421,Maharashtra,GADCHIROLI,2013,33,5,0,53,6,14,0
422,Maharashtra,GONDIA,2013,52,21,1,94,10,55,0
423,Maharashtra,HINGOLI,2013,15,12,4,55,2,86,0
424,Maharashtra,JALGAON,2013,58,53,2,238,42,425,0
425,Maharashtra,JALNA,2013,35,29,50,132,6,351,0
426,Maharashtra,KOLHAPUR,2013,84,43,14,117,37,204,0
427,Maharashtra,LATUR,2013,37,38,4,116,3,297,0
428,Maharashtra,MUMBAI COMMR.,2013,391,251,21,1163,444,602,0
429,Maharashtra,MUMBAI RLY.,2013,6,5,0,41,5,0,0
430,Maharashtra,NAGPUR COMMR.,2013,91,80,4,209,52,218,0
431,Maharashtra,NAGPUR RLY.,2013,2,2,0,15,3,1,0
432,Maharashtra,NAGPUR RURAL,2013,75,29,4,149,28,82,0
433,Maharashtra,NANDED,2013,64,48,30,135,6,341,0
434,Maharashtra,NANDURBAR,2013,23,19,1,44,13,75,0
435,Maharashtra,NASIK COMMR.,2013,20,16,7,96,9,181,0
436,Maharashtra,NASIK RURAL,2013,85,36,9,224,21,405,0
437,Maharashtra,NAVI MUMBAI,2013,69,36,8,138,55,139,0
438,Maharashtra,OSMANABAD,2013,48,26,4,127,12,166,0
439,Maharashtra,PARBHANI,2013,40,37,4,132,6,271,0
440,Maharashtra,PUNE COMMR.,2013,171,125,9,304,128,344,0
441,Maharashtra,PUNE RLY.,2013,3,2,0,6,1,0,0
442,Maharashtra,PUNE RURAL,2013,150,76,6,277,72,224,0
443,Maharashtra,RAIGAD,2013,42,14,4,92,45,80,0
444,Maharashtra,RATNAGIRI,2013,27,8,0,82,26,39,0
445,Maharashtra,SANGLI,2013,77,33,8,141,15,141,0
446,Maharashtra,SATARA,2013,88,47,4,297,45,201,0
447,Maharashtra,SINDHUDURG,2013,11,5,0,50,12,12,0
448,Maharashtra,SOLAPUR COMMR.,2013,37,25,1,53,23,63,0
449,Maharashtra,SOLAPUR RURAL,2013,82,25,1,149,28,109,0
450,Maharashtra,THANE COMMR.,2013,182,178,14,467,119,423,0
451,Maharashtra,THANE RURAL,2013,133,52,8,246,100,217,0
452,Maharashtra,WARDHA,2013,73,47,1,227,35,116,0
453,Maharashtra,WASHIM,2013,26,21,10,153,22,142,0
454,Maharashtra,YAVATMAL,2013,104,105,12,388,750,381,0
455,Maharashtra,ZZ TOTAL,2013,3063,1874,320,8132,2632,8542,0
456,Manipur,BISHNUPUR,2013,7,4,0,3,0,1,0
457,Manipur,CHANDEL,2013,1,2,0,0,0,0,0
458,Manipur,CHURACHANDPUR,2013,0,3,0,2,0,0,0
459,Manipur,CID,2013,0,0,0,0,0,0,0
460,Manipur,IMPHAL EAST,2013,12,34,0,9,0,8,0
461,Manipur,IMPHAL WEST,2013,26,42,0,34,0,9,0
462,Manipur,SENAPATI,2013,0,3,0,0,0,1,0
463,Manipur,TAMENGLONG,2013,0,2,0,1,0,0,0
464,Manipur,THOUBAL,2013,24,32,0,9,0,9,0
465,Manipur,UKHRUL,2013,2,3,0,1,0,1,0
466,Manipur,ZZ TOTAL,2013,72,125,0,59,0,29,0
467,Meghalaya,GARO HILLS EAST,2013,5,1,0,6,0,0,0
468,Meghalaya,GARO HILLS NORTH,2013,1,5,0,0,0,1,0
469,Meghalaya,GARO HILLS SOUTH,2013,7,1,0,2,0,1,0
470,Meghalaya,GARO HILLS SOUTH W.,2013,10,1,0,5,0,0,0
471,Meghalaya,GARO HILLS WEST,2013,15,1,0,16,0,6,0
472,Meghalaya,JAINTIA HILLS EAST,2013,14,1,0,3,0,0,0
473,Meghalaya,JAINTIA HILLS WEST,2013,24,0,0,10,0,2,0
474,Meghalaya,KHASI HILLS EAST,2013,55,11,2,32,0,11,0
475,Meghalaya,KHASI HILLS SOUTH W.,2013,11,2,0,2,0,2,0
476,Meghalaya,KHASI HILLS WEST,2013,12,4,0,14,0,0,0
477,Meghalaya,RI-BHOI,2013,29,6,0,8,0,0,0
478,Meghalaya,ZZ TOTAL,2013,183,33,2,98,0,23,0
479,Mizoram,AIZAWL,2013,37,1,0,37,0,5,0
480,Mizoram,CHAMPHAI,2013,12,0,0,5,0,0,0
481,Mizoram,KOLASIB,2013,9,1,0,7,0,0,0
482,Mizoram,LAWNGTLAI,2013,3,0,0,6,0,0,0
483,Mizoram,LUNGLEI,2013,15,0,0,13,0,0,0
484,Mizoram,MAMIT,2013,5,0,0,5,0,0,0
485,Mizoram,SAIHA,2013,4,0,0,1,0,0,0
486,Mizoram,SERCHHIP,2013,4,0,0,7,0,0,0
487,Mizoram,SPL NARCOTIC,2013,0,0,0,0,0,0,0
488,Mizoram,TRAFFIC PS,2013,0,0,0,0,0,0,0
489,Mizoram,ZZ TOTAL,2013,89,2,0,81,0,5,0
490,Nagaland,DIMAPUR,2013,14,10,1,18,1,4,0
491,Nagaland,KIPHIRE,2013,2,0,0,0,0,0,0
492,Nagaland,KOHIMA,2013,5,0,0,0,0,0,0
493,Nagaland,LONGLENG,2013,0,0,0,0,0,0,0
494,Nagaland,MOKOKCHUNG,2013,3,0,0,0,0,0,0
495,Nagaland,MON,2013,1,1,0,0,0,0,0
496,Nagaland,PEREN,2013,1,0,0,0,0,0,0
497,Nagaland,PHEK,2013,4,0,0,0,0,0,0
498,Nagaland,TUENSANG,2013,1,0,0,0,0,0,0
499,Nagaland,WOKHA,2013,0,0,0,0,0,0,0
500,Nagaland,ZUNHEBOTO,2013,0,0,0,0,0,0,0
501,Nagaland,ZZ TOTAL,2013,31,11,1,18,1,4,0
502,Odisha,ANGUL,2013,64,113,0,288,7,68,0
503,Odisha,BALASORE,2013,94,154,49,251,30,396,0
504,Odisha,BARAGARH,2013,49,42,4,149,14,79,0
505,Odisha,BERHAMPUR,2013,33,60,1,183,27,71,0
506,Odisha,BHADRAK,2013,69,100,12,136,19,202,0
507,Odisha,BOLANGIR,2013,44,44,11,101,8,42,0
508,Odisha,BOUDH,2013,49,37,1,107,8,31,0
509,Odisha,CUTTACK,2013,44,57,29,12,1,28,0
510,Odisha,DCP BBSR,2013,51,91,18,92,26,58,0
511,Odisha,DCP CTC,2013,30,76,2,27,6,183,0
512,Odisha,DEOGARH,2013,19,7,1,40,1,18,0
513,Odisha,DHENKANAL,2013,37,54,17,376,44,54,0
514,Odisha,GAJAPATI,2013,19,8,4,80,6,10,0
515,Odisha,GANJAM,2013,80,50,20,407,39,40,0
516,Odisha,JAGATSINGHPUR,2013,40,66,30,177,7,113,0
517,Odisha,JAJPUR,2013,76,97,35,171,20,169,0
518,Odisha,JHARSUGUDA,2013,21,20,6,88,5,54,0
519,Odisha,KALAHANDI,2013,55,54,9,157,21,116,0
520,Odisha,KANDHAMAL,2013,43,45,4,101,6,37,0
521,Odisha,KENDRAPARA,2013,53,98,0,26,4,41,0
522,Odisha,KEONJHAR,2013,115,83,29,244,20,194,0
523,Odisha,KHURDA,2013,33,56,17,105,8,127,0
524,Odisha,KORAPUT,2013,77,52,5,112,8,63,0
525,Odisha,MALKANGIR,2013,15,16,2,39,6,14,0
526,Odisha,MAYURBHANJ,2013,142,117,19,343,13,102,0
527,Odisha,NAYAGARH,2013,30,46,13,13,2,23,0
528,Odisha,NOWRANGPUR,2013,67,70,0,111,13,68,0
529,Odisha,NUAPADA,2013,24,40,7,120,14,23,0
530,Odisha,PURI,2013,58,78,24,56,5,181,0
531,Odisha,RAYAGADA,2013,78,82,3,136,10,48,0
532,Odisha,ROURKELA,2013,71,59,5,134,17,32,0
533,Odisha,SAMBALPUR,2013,81,46,9,63,7,37,0
534,Odisha,SONEPUR,2013,17,12,1,67,1,44,0
535,Odisha,SRP(CUTTACK),2013,0,0,0,3,0,1,0
536,Odisha,SRP(ROURKELA),2013,1,5,0,15,0,0,0
537,Odisha,SUNDARGARH,2013,53,32,8,88,3,25,0
538,Odisha,ZZ TOTAL,2013,1832,2067,395,4618,426,2792,0
539,Punjab,AMRITSAR RURAL,2013,34,45,3,60,1,50,0
540,Punjab,BARNALA,2013,17,37,2,11,0,17,0
541,Punjab,BATALA,2013,31,29,1,26,0,35,0
542,Punjab,BHATINDA,2013,52,48,4,57,2,89,0
543,Punjab,CP AMRITSAR,2013,29,53,4,53,4,101,0
544,Punjab,CP JALANDHAR,2013,41,59,11,78,14,162,0
545,Punjab,CP LUDHIANA,2013,109,110,13,81,21,140,0
546,Punjab,FARIDKOT,2013,20,17,3,29,0,21,0
547,Punjab,FATEHGARH SAHIB,2013,17,20,1,13,0,47,0
548,Punjab,FAZILKA,2013,34,32,4,14,4,33,0
549,Punjab,FEROZPUR,2013,17,28,3,8,0,48,0
550,Punjab,G.R.P,2013,2,2,0,5,0,0,0
551,Punjab,GURDASPUR,2013,23,36,3,41,1,44,0
552,Punjab,HOSHIARPUR,2013,36,28,5,54,0,154,0
553,Punjab,JALANDHAR RURAL,2013,39,21,5,51,5,71,0
554,Punjab,KAPURTHALA,2013,30,39,7,40,0,62,0
555,Punjab,KHANNA,2013,16,17,2,29,6,24,0
556,Punjab,LUDHIANA RURAL,2013,17,38,2,18,1,20,0
557,Punjab,MANSA,2013,18,9,1,16,2,23,0
558,Punjab,MOGA,2013,29,35,5,22,0,24,0
559,Punjab,MUKTSAR,2013,18,42,3,20,1,39,0
560,Punjab,PATHANKOT,2013,11,15,0,10,0,32,0
561,Punjab,PATIALA,2013,56,56,11,84,2,159,0
562,Punjab,ROPAR,2013,30,42,4,29,0,27,0
563,Punjab,SANGRUR,2013,56,39,11,48,2,63,0
564,Punjab,SAS NGR,2013,51,51,10,92,0,191,0
565,Punjab,SBS NAGAR,2013,21,8,1,13,1,31,0
566,Punjab,TARN TARAN,2013,34,31,7,43,0,34,0
567,Punjab,ZZ TOTAL,2013,888,987,126,1045,67,1741,0
568,Rajasthan,AJMER,2013,100,155,16,166,1,863,0
569,Rajasthan,ALWAR,2013,316,253,42,288,0,707,0
570,Rajasthan,BANSWARA,2013,117,105,13,108,0,205,0
571,Rajasthan,BARAN,2013,66,102,1,208,0,289,0
572,Rajasthan,BARMER,2013,55,25,21,190,0,274,0
573,Rajasthan,BHARATPUR,2013,164,201,34,156,0,574,0
574,Rajasthan,BHILWARA,2013,101,107,8,135,0,652,0
575,Rajasthan,BIKANER,2013,100,71,18,63,0,516,0
576,Rajasthan,BUNDI,2013,63,98,2,117,0,326,0
577,Rajasthan,CHITTORGARH,2013,93,150,4,142,0,782,1
578,Rajasthan,CHURU,2013,73,54,10,15,0,420,0
579,Rajasthan,DAUSA,2013,41,103,11,163,0,221,0
580,Rajasthan,DHOLPUR,2013,56,72,40,28,0,196,0
581,Rajasthan,DISCOM,2013,0,0,0,0,0,0,0
582,Rajasthan,DUNGARPUR,2013,86,104,6,99,0,175,0
583,Rajasthan,G.R.P.AJMER,2013,1,5,1,10,1,0,0
584,Rajasthan,G.R.P.JODHPUR,2013,0,0,0,3,0,0,0
585,Rajasthan,GANGANAGAR,2013,151,139,20,127,3,957,0
586,Rajasthan,HANUMANGARH,2013,105,92,15,121,1,599,0
587,Rajasthan,JAIPUR EAST,2013,49,94,5,107,0,267,0
588,Rajasthan,JAIPUR NORTH,2013,37,86,4,68,0,300,0
589,Rajasthan,JAIPUR RURAL,2013,68,99,8,120,0,269,0
590,Rajasthan,JAIPUR SOUTH,2013,42,71,7,39,0,214,0
591,Rajasthan,JAIPUR WEST,2013,64,128,5,69,0,329,0
592,Rajasthan,JAISALMER,2013,17,9,4,88,0,37,0
593,Rajasthan,JALORE,2013,44,38,12,72,0,180,0
594,Rajasthan,JHALAWAR,2013,117,113,5,307,5,478,0
595,Rajasthan,JHUNJHUNU,2013,72,72,12,40,0,405,0
596,Rajasthan,JODHPUR EAST,2013,20,49,1,51,0,205,0
597,Rajasthan,JODHPUR RURAL,2013,50,49,11,88,0,166,0
598,Rajasthan,JODHPUR WEST,2013,50,55,6,90,0,168,0
599,Rajasthan,KARAULI,2013,48,77,13,79,0,179,0
600,Rajasthan,KOTA CITY,2013,86,154,6,101,5,512,0
601,Rajasthan,KOTA RURAL,2013,45,65,0,166,0,247,0
602,Rajasthan,NAGAUR,2013,97,106,20,110,0,500,0
603,Rajasthan,PALI,2013,92,138,16,222,0,512,0
604,Rajasthan,PRATAPGARH,2013,200,138,6,171,0,333,0
605,Rajasthan,RAJSAMAND,2013,40,67,9,72,1,271,0
606,Rajasthan,SAWAI MADHOPUR,2013,39,68,5,60,0,206,0
607,Rajasthan,SIKAR,2013,73,133,13,50,0,397,0
608,Rajasthan,SIROHI,2013,47,61,8,109,0,213,0
609,Rajasthan,TONK,2013,33,76,5,75,8,352,0
610,Rajasthan,UDAIPUR,2013,167,265,10,336,0,598,0
611,Rajasthan,ZZ TOTAL,2013,3285,4047,453,4829,25,15094,1
612,Sikkim,EAST,2013,22,9,0,16,0,3,0
613,Sikkim,NORTH,2013,1,0,0,0,0,0,0
614,Sikkim,SOUTH,2013,15,5,0,8,0,1,0
615,Sikkim,WEST,2013,5,2,0,5,0,1,0
616,Sikkim,ZZ TOTAL,2013,43,16,0,29,0,5,0
617,Tamil Nadu,ARIYALUR,2013,10,18,3,23,0,8,0
618,Tamil Nadu,CHENNAI,2013,83,42,12,55,155,221,0
619,Tamil Nadu,CHENNAI RLY.,2013,0,0,0,5,0,1,0
620,Tamil Nadu,COIMBATORE RURAL,2013,11,17,1,41,7,49,0
621,Tamil Nadu,COIMBATORE URBAN,2013,17,3,1,15,4,48,0
622,Tamil Nadu,CUDDALORE,2013,36,48,6,8,0,66,0
623,Tamil Nadu,DHARMAPURI,2013,23,151,2,48,1,65,0
624,Tamil Nadu,DINDIGUL,2013,13,95,1,46,0,95,0
625,Tamil Nadu,ERODE,2013,14,26,0,25,0,21,0
626,Tamil Nadu,KANCHIPURAM,2013,24,9,3,15,0,18,0
627,Tamil Nadu,KANYAKUMARI,2013,12,30,1,5,0,118,0
628,Tamil Nadu,KARUR,2013,7,17,0,9,1,11,0
629,Tamil Nadu,KRISHNAGIRI,2013,8,66,12,48,2,47,0
630,Tamil Nadu,MADURAI RURAL,2013,33,96,4,73,17,263,0
631,Tamil Nadu,MADURAI URBAN,2013,16,20,3,23,2,91,0
632,Tamil Nadu,NAGAPATTINAM,2013,9,21,3,30,23,9,0
633,Tamil Nadu,NAMAKKAL,2013,23,38,0,57,11,15,0
634,Tamil Nadu,NILGIRIS,2013,15,9,0,18,1,1,0
635,Tamil Nadu,PERAMBALUR,2013,8,4,0,13,1,5,0
636,Tamil Nadu,PUDUKOTTAI,2013,10,49,3,29,0,39,0
637,Tamil Nadu,RAMNATHAPURAM,2013,9,23,2,24,2,20,0
638,Tamil Nadu,SALEM RURAL,2013,26,62,5,62,0,47,0
639,Tamil Nadu,SALEM URBAN,2013,16,17,1,10,9,49,0
640,Tamil Nadu,SIVAGANGAI,2013,16,26,4,35,0,87,0
641,Tamil Nadu,THANJAVUR,2013,31,39,0,68,4,46,0
642,Tamil Nadu,THENI,2013,25,34,5,41,0,62,0
643,Tamil Nadu,THIRUNELVELI RURAL,2013,74,112,6,82,0,486,0
644,Tamil Nadu,THIRUNELVELI URBAN,2013,12,6,0,4,0,18,0
645,Tamil Nadu,THIRUVALLUR,2013,21,23,9,11,0,19,0
646,Tamil Nadu,THIRUVANNAMALAI,2013,50,44,2,31,2,34,0
647,Tamil Nadu,THIRUVARUR,2013,15,17,1,5,0,15,0
648,Tamil Nadu,THOOTHUGUDI,2013,52,24,2,35,1,64,0
649,Tamil Nadu,TIRUPPUR,2013,20,39,8,40,7,91,0
650,Tamil Nadu,TRICHY RLY.,2013,0,0,0,3,0,0,0
651,Tamil Nadu,TRICHY RURAL,2013,23,24,3,40,0,49,0
652,Tamil Nadu,TRICHY URBAN,2013,10,5,0,18,6,25,0
653,Tamil Nadu,VELLORE,2013,51,82,8,33,57,40,0
654,Tamil Nadu,VILLUPURAM,2013,67,155,4,127,0,80,0
655,Tamil Nadu,VIRUDHUNAGAR,2013,33,25,3,16,0,48,0
656,Tamil Nadu,ZZ TOTAL,2013,923,1516,118,1271,313,2471,0
657,Tripura,DHALAI,2013,17,12,1,38,0,51,0
